language,layer,head,direction,correct,total,accuracy
turkish,11,5,nsubj_to_root,13757,1190043,0.011560086484269896
turkish,11,5,leftward,5133,1190043,0.004313289519790461
turkish,11,6,nsubj_to_root,563,1190043,0.0004730921487710948
turkish,11,6,leftward,1477,1190043,0.0012411316229749682
turkish,11,7,nsubj_to_root,7494,1190043,0.00629725144385539
turkish,11,7,leftward,18686,1190043,0.015701953626885753
turkish,11,8,nsubj_to_root,639,1190043,0.0005369553873263403
turkish,11,8,leftward,739,1190043,0.0006209859643727159
turkish,11,9,nsubj_to_root,483,1190043,0.0004058676871339943
turkish,11,9,leftward,833,1190043,0.000699974706796309
turkish,11,10,nsubj_to_root,515,1190043,0.00043275747178883454
turkish,11,10,leftward,739,1190043,0.0006209859643727159
turkish,11,11,nsubj_to_root,425,1190043,0.00035712995244709643
turkish,11,11,leftward,427,1190043,0.00035881056398802397
